id,x,y,z,flight,mission
3197,101.9885585,2.583085477,43.20293,8,3
3129,101.9884254,2.583702118,43.99785,17,1
3199,101.9885628,2.582995577,42.38213,8,3
3200,101.9885636,2.583269668,45.29863,8,3
3131,101.9884277,2.58454506,40.64434,17,1
3202,101.9885677,2.582714251,41.83672,3,3
3132,101.9884316,2.584621785,40.65654,17,1
3133,101.9884329,2.583785043,43.32744,17,1
3205,101.9885734,2.581908768,61.77764,1,3
3134,101.9884339,2.584707294,40.40508,17,1
3207,101.9885757,2.58339806,46.72295,8,3
3135,101.9884382,2.583863319,42.85332,17,1
3136,101.9884447,2.584784019,40.27715,17,1
3137,101.9884452,2.58486901,39.55889,17,1
3211,101.9885877,2.581804143,62.70879,1,3
3138,101.9884454,2.583942627,42.21856,17,1
3213,101.9885911,2.582144368,57.9876,2,3
3214,101.9885924,2.58278271,40.21123,3,3
3215,101.9885949,2.582632101,43.83916,3,3
3216,101.9886001,2.583340968,46.67705,8,3
3217,101.9886055,2.583129393,44.15166,8,3
3218,101.988607,2.582889143,40.81328,8,3
3219,101.9886073,2.582427501,48.42363,3,3
3220,101.9886093,2.582088568,59.55938,2,3
3145,101.9884531,2.584023744,41.85381,17,1
3151,101.9884786,2.584343044,41.18731,17,1
3223,101.9886129,2.583216968,45.24053,8,3
3224,101.988615,2.582369893,50.03789,2,3
3153,101.9884791,2.58352361,45.69707,17,1
3226,101.9886183,2.582312026,52.45293,2,3
3227,101.9886196,2.58186511,62.53106,1,3
3228,101.9886201,2.582198618,56.34697,2,3
3229,101.9886219,2.582952952,42.3167,8,3
3156,101.988486,2.58358096,45.41143,17,1
3162,101.9884906,2.583658977,44.80791,17,1
3232,101.988627,2.582252351,54.3919,2,3
3164,101.9884953,2.583738802,43.80498,17,1
3167,101.9884976,2.584582002,41.20586,17,1
3235,101.9886376,2.58270211,41.87578,3,3
3169,101.988505,2.584660277,41.07793,17,1
3237,101.9886378,2.582560026,45.02129,4,3
3238,101.9886409,2.582033026,60.75762,1,3
3170,101.9885053,2.583817852,43.37676,17,1
3172,101.9885115,2.584738552,41.00371,17,1
3241,101.9886458,2.583284393,46.68584,8,3
3173,101.9885117,2.58389561,42.8919,17,1
3176,101.9885176,2.584798744,40.81572,17,1
3244,101.9886538,2.581980585,61.81084,1,3
3177,101.9885192,2.583979052,42.22197,17,1
3179,101.9885235,2.58405991,41.87481,17,1
3247,101.9886602,2.582758685,40.471,3,3
3248,101.9886615,2.582866668,40.98125,8,3
3180,101.988524,2.584880377,40.13945,17,1
3250,101.9886625,2.582622543,43.90215,3,3
3251,101.9886633,2.583079793,44.18828,8,3
3252,101.9886645,2.583172018,45.27227,8,3
3253,101.9886671,2.582134551,57.82061,2,3
3187,101.9885459,2.584295252,41.37236,17,1
3255,101.9886694,2.582997385,43.33184,8,3
3256,101.9886746,2.582405026,48.40117,3,3
3257,101.9886766,2.582088568,59.46172,2,3
3192,101.9885531,2.58437611,41.59844,17,1
3195,101.9885577,2.58445361,41.44365,17,1
3260,101.9886851,2.58292686,42.26201,8,3
3261,101.9886861,2.58228981,52.29375,2,3
3262,101.9886892,2.582179243,56.34063,2,3
3263,101.9886892,2.582348968,49.82061,2,3
3198,101.9885613,2.584533694,41.55742,17,1
3203,101.9885695,2.584615327,41.73272,17,1
3266,101.9886925,2.583330893,47.99492,8,3
3267,101.9886938,2.583231177,46.4915,8,3
3208,101.9885757,2.584696185,41.50469,17,1
3269,101.9886997,2.582236335,54.43389,2,3
3270,101.9887013,2.582557185,44.99639,4,3
3210,101.9885841,2.584815873,41.04375,17,1
3272,101.9887026,2.582037418,60.59502,1,3
3273,101.9887044,2.581926851,62.69316,1,3
3212,101.9885883,2.584773427,41.40899,17,1
3221,101.9886101,2.584262185,41.51885,17,1
3222,101.9886127,2.584329352,41.9915,17,1
3277,101.9887077,2.582686868,41.9417,3,3
3231,101.9886229,2.58441176,42.00029,17,1
3233,101.9886273,2.584490035,42.25762,17,1
3280,101.988718,2.581989626,62.00664,1,3
3234,101.9886345,2.58457141,42.41191,17,1
3282,101.9887193,2.583038202,44.25322,8,3
3283,101.98872,2.583125518,45.46904,8,3
3239,101.9886432,2.58465046,42.73955,17,1
3243,101.9886473,2.584732094,42.48955,17,1
3286,101.9887249,2.58274396,40.58379,3,3
3287,101.9887252,2.582119826,57.88359,2,3
3245,101.9886545,2.58480701,41.82891,17,1
3249,101.988662,2.58489536,41.10283,17,1
3290,101.9887288,2.582498801,46.06035,4,3
3291,101.9887349,2.582379968,48.4168,3,3
4883,101.9884907,2.584503433,41.17852,17,1
3293,101.9887372,2.582616343,43.89287,3,3
3294,101.988738,2.582068418,60.04033,2,3
3295,101.9887383,2.582976718,43.67412,8,3
3296,101.9887421,2.58215806,56.44072,2,3
3297,101.9887434,2.583279743,48.34746,8,3
4884,101.9884854,2.584426063,41.21465,17,1
3299,101.9887475,2.583183385,46.60723,8,3
3300,101.9887488,2.582270693,52.13066,2,3
4885,101.9883942,2.584147322,41.13457,17,1
3302,101.9887501,2.581887585,63.58135,1,3
4886,101.9884666,2.584184669,41.09697,17,1
3304,101.988755,2.582916785,42.38555,8,3
3305,101.9887565,2.582328818,49.59307,2,3
4887,101.9885295,2.58413561,41.6541,17,1
4888,101.9885373,2.584206414,40.99297,17,1
4889,101.9886032,2.584171551,41.60772,17,1
4890,101.988601,2.584095041,41.74834,17,1
3310,101.9887676,2.582215151,54.30303,2,3
3311,101.9887719,2.583378685,49.46465,8,3
4891,101.988587,2.58401434,42.17412,17,1
3313,101.9887722,2.582558476,44.95488,4,3
4980,101.9884602,2.584102931,41.3665,17,1
3315,101.988774,2.581934085,62.71514,1,3
3316,101.9887747,2.582024243,60.60918,1,3
3188,101.9885487,2.583537043,46.04033,18,1
3201,101.9885644,2.583695143,44.45732,18,1
3319,101.9887812,2.58308651,45.26885,8,3
3320,101.9887819,2.582498801,45.88066,4,3
3321,101.9887824,2.583005393,44.22246,8,3
3322,101.9887837,2.582713476,41.46611,3,3
3204,101.9885716,2.583776777,43.7332,18,1
3206,101.9885741,2.583854794,43.35137,18,1
3325,101.9887858,2.58210071,58.10234,2,3
3326,101.9887899,2.581970251,62.17998,1,3
3327,101.9887925,2.583316685,49.53984,8,3
3209,101.9885808,2.583934877,42.73857,18,1
3329,101.9887984,2.583235827,48.22539,8,3
3225,101.9886178,2.583489252,47.01543,18,1
3230,101.9886227,2.583566493,46.18486,18,1
3332,101.9888033,2.581821968,64.6334,1,3
3333,101.9888045,2.582450493,46.679,4,3
3334,101.9888061,2.583145668,46.53399,8,3
3335,101.9888071,2.582617893,44.075,3,3
3236,101.9886376,2.583728468,44.33818,18,1
3240,101.9886443,2.583808293,43.74688,18,1
3242,101.9886458,2.583886569,43.06524,18,1
3246,101.9886574,2.58396691,42.59941,18,1
3340,101.988822,2.582248476,52.14824,2,3
3341,101.988822,2.582301176,49.98565,2,3
3342,101.9888235,2.58213171,56.37676,2,3
3254,101.9886687,2.584126819,42.28838,18,1
3258,101.9886797,2.584284144,42.27813,18,1
3259,101.9886818,2.583472718,47.88359,18,1
3346,101.9888297,2.582907485,42.33037,8,3
3347,101.9888331,2.58219061,54.20293,2,3
3264,101.9886905,2.584366035,42.43731,18,1
3349,101.9888356,2.583044402,45.06963,8,3
3350,101.9888359,2.583351302,50.10625,8,3
3265,101.9886913,2.583605502,46.19805,18,1
3352,101.9888366,2.581914193,62.65557,1,3
3353,101.9888369,2.581988593,60.71074,1,3
3268,101.9886954,2.584444569,42.79229,18,1
3271,101.988702,2.58368481,45.07793,18,1
3356,101.9888456,2.582975427,44.25811,8,3
3357,101.9888459,2.582499576,46.00322,4,3
3358,101.9888464,2.582670851,42.50078,3,3
3274,101.9887046,2.584525427,43.22197,18,1
3275,101.9887062,2.583761277,44.17705,18,1
3361,101.9888518,2.582061185,58.32158,2,3
3276,101.9887062,2.584603702,43.29815,18,1
3363,101.9888549,2.582381518,47.74736,4,3
3278,101.9887126,2.583843685,43.65117,18,1
3365,101.9888595,2.583196818,48.40508,8,3
3366,101.9888603,2.581836176,64.48399,1,3
3279,101.9887134,2.584684819,43.49688,18,1
3368,101.9888605,2.582285676,49.85283,2,3
3281,101.9887182,2.583917827,43.24443,18,1
3370,101.9888485,2.583270352,49.58428,8,3
3284,101.9887223,2.584761544,43.0374,18,1
3285,101.9887239,2.584001527,42.74395,18,1
3373,101.988868,2.58310821,46.75469,8,3
3374,101.9888718,2.582439126,46.79277,4,3
3288,101.9887254,2.584820702,42.19414,18,1
3289,101.9887275,2.584904144,41.58916,18,1
3377,101.988879,2.582617635,44.09746,3,3
3292,101.9887367,2.584160402,42.44024,18,1
3298,101.9887437,2.584254177,42.51592,18,1
3301,101.9887498,2.58348176,48.7874,18,1
3381,101.9888865,2.582100193,56.49883,2,3
3382,101.9888875,2.582220576,52.1419,2,3
3303,101.9887532,2.584320569,42.81914,18,1
3384,101.9888942,2.58289741,42.83135,8,3
3385,101.9888962,2.582159868,54.1292,2,3
3306,101.9887604,2.584399102,43.26348,18,1
3307,101.9887614,2.583560552,47.64092,18,1
3388,101.9889001,2.583012885,44.99199,8,3
3389,101.9889016,2.581956818,60.59502,1,3
3390,101.9889019,2.583224718,49.62236,8,3
3308,101.9887642,2.583637277,46.32842,18,1
3309,101.9887665,2.584478927,43.78008,18,1
3393,101.9889037,2.582495443,46.05547,4,3
3312,101.9887719,2.583717877,45.03984,18,1
3314,101.9887737,2.58455901,44.07695,18,1
3396,101.9889114,2.582020368,58.7791,2,3
3397,101.9889117,2.581895851,62.38018,1,3
3398,101.9889129,2.583341485,50.90752,8,3
3317,101.9887776,2.584639094,44.29424,18,1
3400,101.9889155,2.582558476,45.19951,4,3
3401,101.9889183,2.582675501,42.9627,3,3
3318,101.9887794,2.583796927,44.38018,18,1
3403,101.9889186,2.582339668,48.50029,4,3
3404,101.9889196,2.583155743,48.55498,8,3
3405,101.9889214,2.582380485,47.66484,4,3
3323,101.988785,2.584717627,43.79473,18,1
3407,101.9889312,2.583070794,46.57891,8,3
3324,101.9887855,2.583876235,43.7835,18,1
3328,101.9887968,2.584807785,42.9002,18,1
3330,101.9887984,2.584909827,41.67363,18,1
3411,101.9889301,2.583289302,50.72295,8,3
3331,101.9888009,2.58403666,43.30889,18,1
3413,101.988934,2.582439643,46.72246,4,3
3336,101.9888071,2.584116744,43.19268,18,1
3337,101.9888094,2.584187785,42.96611,18,1
3339,101.9888184,2.58427381,43.23369,18,1
3417,101.9889481,2.582192935,52.05498,2,3
3344,101.9888261,2.584353635,43.64287,18,1
3419,101.9889499,2.582129126,54.07354,2,3
3348,101.9888343,2.584430619,44.14482,18,1
3421,101.9889533,2.582059893,56.43047,2,3
3351,101.9888361,2.583672927,46.11309,18,1
3423,101.9889635,2.582613501,44.35186,4,3
3354,101.9888397,2.584511735,44.69024,18,1
3425,101.9889641,2.582974135,45.2166,8,3
3355,101.9888436,2.58375146,44.99834,18,1
3427,101.9889656,2.583195268,50.30938,8,3
3359,101.9888467,2.584592335,44.93877,18,1
3429,101.9889684,2.582880102,42.67266,8,3
3360,101.9888495,2.583832319,44.3665,18,1
3431,101.9889687,2.58194726,60.7669,1,3
3432,101.9889705,2.582000476,58.24297,2,3
3433,101.988973,2.583229885,50.62432,8,3
3434,101.9889733,2.582276376,50.0335,5,3
3435,101.9889738,2.583115443,48.58721,8,3
3436,101.9889741,2.582496218,45.94512,4,3
3362,101.9888536,2.584674227,44.7376,18,1
3364,101.9888585,2.583909302,43.83184,18,1
3439,101.9889784,2.582323393,48.4915,4,3
3367,101.9888603,2.584756635,43.97637,18,1
3441,101.9889818,2.581892235,62.57402,1,3
3369,101.9888654,2.583990677,43.68682,18,1
3443,101.9889864,2.58303071,46.48516,8,3
3444,101.9889877,2.582663101,43.26348,4,3
3371,101.9888672,2.584070244,43.55742,18,1
3446,101.9889885,2.58243861,46.80107,4,3
3372,101.9888672,2.584833877,42.96074,18,1
3375,101.9888724,2.584923261,41.77764,18,1
3449,101.9889969,2.58237506,47.78496,4,3
3376,101.9888754,2.584151877,43.53203,18,1
3380,101.9888852,2.584260894,43.52959,18,1
3452,101.9890023,2.583290335,51.82109,8,3
3383,101.9888883,2.584308685,43.93828,18,1
3386,101.9888962,2.584385669,44.46807,18,1
3391,101.9889022,2.58446911,44.9959,18,1
3456,101.9890121,2.58209761,54.09697,2,3
3457,101.9890165,2.582262426,49.81084,5,3
3458,101.9890167,2.582043618,56.12383,2,3
3395,101.9889099,2.58454816,45.69121,18,1
3402,101.9889183,2.584626694,45.70928,18,1
3408,101.9889258,2.584709102,45.01494,18,1
3462,101.9890195,2.58293461,45.03301,9,3
3463,101.9890216,2.582602135,44.59551,4,3
3410,101.9889294,2.584784019,44.05449,18,1
3465,101.989029,2.58269281,42.51348,4,3
3466,101.9890316,2.583070235,48.42461,8,3
3467,101.9890319,2.582855043,42.51104,9,3
3414,101.9889366,2.58485816,43.00859,18,1
3416,101.9889438,2.584932302,42.36553,18,1
4892,101.9886636,2.584046951,42.1834,18,1
3471,101.9890388,2.582491568,46.03545,4,3
4893,101.9887325,2.584080449,42.66729,18,1
3473,101.9890414,2.581935893,60.76445,1,3
3474,101.989046,2.582199393,51.47832,5,3
4894,101.9887916,2.583956313,43.38311,18,1
4959,101.9886879,2.583522763,47.50176,18,1
3477,101.9890488,2.581884743,62.43486,1,3
3478,101.9890493,2.581985751,58.24053,2,3
3479,101.9890501,2.58231461,48.48516,4,3
3480,101.9890509,2.582988602,46.54668,9,3
3481,101.9890511,2.582629776,44.10039,4,3
4960,101.9885568,2.583617278,45.18828,18,1
3483,101.989055,2.58252851,45.5457,4,3
4981,101.9886724,2.58418901,41.85527,18,1
3485,101.9890565,2.583265793,52.26934,9,3
3486,101.9890573,2.582433701,46.68633,4,3
3487,101.9890601,2.582371185,47.76445,4,3
5003,101.9886281,2.583648838,45.12676,18,1
3489,101.989064,2.582251576,49.80742,5,3
3338,101.9888133,2.583436552,49.99248,19,1
3343,101.9888235,2.583518443,49.22832,19,1
3345,101.9888289,2.583601885,47.52422,19,1
3493,101.989074,2.583132493,50.50859,8,3
3378,101.9888849,2.583422343,50.7791,19,1
3495,101.9890766,2.582082626,54.0291,2,3
3379,101.9888852,2.583473235,50.42998,19,1
3387,101.988898,2.58355151,49.26982,19,1
3498,101.9890812,2.582190093,51.14727,5,3
3499,101.989083,2.581826876,64.5709,1,3
3500,101.9890832,2.583352593,52.84551,3,4
3501,101.989084,2.582895343,44.99883,9,3
3502,101.9890863,2.583025285,48.27617,9,3
3503,101.9890863,2.583415885,52.88799,2,4
3392,101.9889029,2.583627718,47.61797,19,1
3505,101.9890866,2.582572426,44.71318,4,3
3394,101.9889099,2.583707027,46.16143,19,1
3507,101.9890892,2.582031735,55.81231,2,3
3399,101.9889153,2.583786335,45.15508,19,1
3509,101.9890927,2.583209735,52.10772,9,3
3510,101.9890933,2.582656643,42.70928,4,3
3511,101.9890961,2.583498035,51.44902,2,4
3512,101.9890981,2.58282301,42.6458,9,3
3406,101.9889232,2.58386771,44.55498,19,1
3514,101.9891038,2.582951143,46.71563,9,3
3409,101.9889278,2.58394831,44.08184,19,1
3516,101.9891056,2.583575793,49.58281,2,4
3517,101.9891094,2.582478651,46.13066,4,3
3518,101.9891105,2.581925301,60.56426,1,3
3412,101.9889319,2.584032785,43.92022,19,1
3520,101.9891161,2.583733118,46.63994,2,4
3521,101.9891189,2.583246418,53.22832,9,3
3522,101.9891197,2.582303501,48.6082,4,3
3523,101.9891205,2.581875701,62.42217,1,3
3415,101.9889435,2.584105119,44.07793,19,1
3525,101.9891228,2.583812427,46.2835,2,4
3526,101.9891264,2.581971801,58.22149,2,3
3418,101.9889481,2.584186235,44.00762,19,1
3528,101.9891285,2.582423368,46.6585,4,3
3420,101.988953,2.58342751,51.35234,19,1
3530,101.9891305,2.582359043,47.67949,4,3
3531,101.989132,2.58224176,49.7835,5,3
3532,101.9891349,2.583085477,50.46416,9,3
3422,101.9889563,2.584261927,44.26836,19,1
3534,101.9891382,2.582182343,51.16631,5,3
3424,101.9889638,2.583510177,50.34649,19,1
3536,101.9891436,2.582858402,44.57354,9,3
3537,101.9891439,2.582537293,45.22295,4,3
3426,101.9889646,2.58434356,44.9002,19,1
3428,101.9889682,2.583586902,48.88115,19,1
3540,101.9891462,2.58298576,48.39775,9,3
3430,101.9889684,2.584424677,45.62676,19,1
3542,101.9891472,2.58260601,42.9627,4,3
3543,101.9891485,2.582016235,55.75566,2,3
3544,101.9891585,2.583309452,53.77178,3,4
3437,101.9889743,2.583662335,47.32549,19,1
3438,101.9889746,2.584503985,46.27715,19,1
3547,101.9891662,2.582111043,52.81621,5,3
3548,101.9891667,2.583369127,53.88066,3,4
3549,101.9891688,2.582671626,42.11357,4,3
3550,101.9891708,2.583451018,52.74639,2,4
3440,101.9889805,2.583743452,45.80303,19,1
3552,101.9891767,2.582450751,46.42754,4,3
3553,101.9891778,2.58361041,48.6458,2,4
3554,101.9891791,2.581912126,60.51982,1,3
3442,101.9889836,2.584584069,46.6419,19,1
3556,101.9891821,2.58368946,47.38799,2,4
3557,101.9891839,2.583039752,50.24541,9,3
3445,101.9889882,2.583822244,45.35039,19,1
3559,101.9891855,2.583764118,46.82891,2,4
3560,101.9891862,2.581957593,58.19365,2,3
3561,101.9891865,2.581859943,62.49395,1,3
3562,101.9891896,2.582295235,48.36162,4,3
3447,101.98899,2.584663635,46.29912,19,1
3564,101.9891919,2.583213868,53.89385,9,3
3565,101.9891958,2.583845235,46.58525,2,4
3566,101.9891963,2.583102527,52.13115,9,3
3448,101.9889936,2.583900002,44.95293,19,1
3568,101.9891975,2.582228585,49.99102,5,3
3569,101.9891986,2.582406318,46.62578,4,3
3570,101.9892019,2.583926094,46.14385,2,4
3571,101.989204,2.582344318,47.74688,4,3
3572,101.9892063,2.582947785,48.48662,9,3
3573,101.9892073,2.582821718,44.54912,9,3
3450,101.9889972,2.584740102,45.30059,19,1
3575,101.9892083,2.582167618,51.36113,5,3
3576,101.9892089,2.584003852,46.11113,2,4
3577,101.9892091,2.582501385,45.06524,4,3
3451,101.9890016,2.583982152,44.59453,19,1
3579,101.9892132,2.582561835,42.96172,4,3
3580,101.989215,2.583280002,54.26397,3,4
3581,101.9892155,2.584082385,46.15801,1,4
3582,101.9892178,2.582108976,52.54424,5,3
3583,101.9892178,2.582620993,42.46318,4,3
3453,101.989009,2.584057844,44.429,19,1
3585,101.9892199,2.583324952,54.22832,3,4
3586,101.9892255,2.584165052,46.50274,1,4
3587,101.9892294,2.583403743,53.51641,3,4
3588,101.9892297,2.584243585,47.47637,1,4
3589,101.989233,2.582045685,54.67949,5,3
3590,101.9892338,2.583481502,51.96611,2,4
3591,101.9892348,2.581948035,58.31963,2,3
3592,101.9892348,2.584322635,49.08086,1,4
3593,101.9892371,2.583162718,54.01397,9,3
3594,101.989243,2.584403494,50.5584,1,4
3595,101.989244,2.583562877,49.83086,2,4
3596,101.98925,2.583640635,48.40947,2,4
3597,101.989252,2.583067652,52.04815,9,3
3598,101.989252,2.58448461,51.12236,1,4
3599,101.9892553,2.581892493,60.32012,1,3
3600,101.9892556,2.584558752,50.93731,1,4
3601,101.9892582,2.583719685,47.49541,2,4
3602,101.9892584,2.582386168,46.79277,4,3
3603,101.9892587,2.581842635,62.63506,1,3
3604,101.9892595,2.582285676,48.34844,4,3
3605,101.9892602,2.582782452,44.55693,9,3
3606,101.989261,2.584638835,50.08135,1,4
3607,101.9892631,2.583800543,47.12139,2,4
3608,101.9892684,2.582458501,45.13311,4,3
3609,101.9892687,2.582722518,43.68193,9,3
3610,101.989269,2.58387701,46.7957,2,4
3611,101.9892692,2.58291446,48.35039,9,3
3612,101.9892692,2.584719177,48.88262,1,4
3613,101.989272,2.582321068,48.10527,4,3
3614,101.9892726,2.58395916,46.44609,2,4
3615,101.9892756,2.584792544,47.62627,1,4
3616,101.9892764,2.582528768,43.36065,4,3
3617,101.9892787,2.583178993,54.44951,9,3
3618,101.98928,2.583278452,54.57647,3,4
3619,101.9892808,2.584038985,46.64336,1,4
3620,101.9892815,2.582167876,51.05107,5,3
3621,101.9892823,2.582221351,49.83379,5,3
3622,101.9892823,2.584874952,45.97344,1,4
3623,101.9892882,2.58204956,54.3001,5,3
3624,101.9892893,2.583119577,53.9749,9,3
3625,101.9892895,2.582839285,46.85576,9,3
3626,101.9892898,2.583355952,53.83574,3,4
3627,101.9892898,2.584119844,46.78887,1,4
3628,101.9892918,2.582103551,52.64873,5,3
3629,101.9892949,2.583435518,52.55107,3,4
3630,101.9892949,2.584217235,47.76494,1,4
3631,101.9893008,2.584281302,49.06768,1,4
3632,101.9893029,2.582964835,50.18926,9,3
3633,101.9893065,2.58351586,50.6917,2,4
3634,101.9893088,2.584357252,50.54375,1,4
3635,101.9893103,2.58198911,57.2415,5,3
3636,101.9893113,2.583031227,52.07988,9,3
3637,101.9893116,2.58189301,60.52568,1,3
3638,101.9893139,2.583592327,49.19121,2,4
3639,101.9893162,2.582734401,45.06279,9,3
3640,101.9893167,2.582407868,45.11846,4,3
3641,101.9893178,2.58443811,51.79717,1,4
3642,101.989318,2.583670343,48.38311,2,4
3643,101.9893208,2.582340185,46.89824,4,3
3644,101.9893216,2.58451871,51.99102,1,4
3645,101.9893252,2.583755852,47.74346,2,4
3646,101.9893265,2.584594919,51.35332,1,4
3647,101.9893275,2.581839535,62.59746,1,3
3648,101.9893309,2.583832319,47.31475,2,4
3649,101.9893319,2.58249906,43.49883,4,3
3650,101.9893332,2.582270951,48.48223,4,3
3651,101.9893339,2.584671644,50.21807,1,4
3652,101.9893409,2.583910852,47.39336,2,4
3653,101.9893437,2.584751985,49.05596,1,4
3654,101.9893483,2.581982393,57.26152,5,3
3655,101.9893494,2.583991194,47.44268,2,4
3656,101.9893499,2.58215651,51.18633,5,3
3657,101.9893504,2.584827935,47.48272,1,4
3658,101.9893506,2.583236343,54.94707,3,4
3659,101.9893524,2.58280286,46.84649,9,3
3660,101.9893545,2.584072827,47.61357,1,4
3661,101.9893578,2.583314618,54.22246,3,4
3662,101.9893583,2.582047235,55.00518,5,3
3663,101.9893589,2.584144385,47.78496,1,4
3664,101.9893596,2.584866427,46.51592,1,4
3665,101.9893601,2.582102776,52.47832,5,3
3666,101.9893607,2.582691776,45.23174,9,3
3667,101.9893635,2.583394702,52.94902,3,4
3668,101.9893653,2.58292996,50.27129,9,3
3669,101.9893668,2.584234027,48.98125,1,4
3670,101.9893676,2.583470135,51.36992,3,4
3671,101.9893709,2.582363951,45.33281,4,3
3672,101.9893735,2.584313077,50.57109,1,4
3673,101.9893748,2.582447393,43.76885,4,3
3674,101.9893761,2.582997127,52.25664,9,3
3675,101.9893771,2.58355306,49.71172,2,4
3676,101.9893799,2.582305051,46.89629,4,3
3677,101.9893828,2.58439316,52.12822,1,4
3678,101.9893876,2.583632368,48.8626,2,4
3679,101.9893894,2.584468852,52.78789,1,4
